"url","type","date","title","contributor","wordcount","viewcount"
"http://www.lrb.co.uk/v15/n05/andrew-ohagan/diary","diary","11 March 1993","Diary","Andrew O’Hagan","2838","3655"
"http://www.lrb.co.uk/v15/n05/michael-wood/scenes-in-the-sack","book review","11 March 1993","Scenes in the Sack","Michael Wood","1933","2623"
"http://www.lrb.co.uk/v15/n13/christopher-prendergast/english-proust","book review","8 July 1993","English Proust","Christopher Prendergast","6109","2785"
"http://www.lrb.co.uk/v15/n17/basil-davidson/bloody-minded","book review","9 September 1993","Bloody-Minded","Basil Davidson","2868","777"
"http://www.lrb.co.uk/v15/n20/edward-said/the-morning-after","essay","21 October 1993","The Morning After","Edward Said","4576","13728"
"http://www.lrb.co.uk/v15/n22/colm-toibin/new-ways-of-killing-your-father","book review","18 November 1993","New Ways of Killing Your Father","Colm Tóibín","5088","2695"
"http://www.lrb.co.uk/v16/n01/stanley-cavell/nothing-goes-without-saying","book review","6 January 1994","Nothing goes without saying","Stanley Cavell","4093","2641"
"http://www.lrb.co.uk/v16/n04/basil-davidson/the-motives-of-mau-mau","book review","24 February 1994","The Motives of Mau Mau","Basil Davidson","2232","1308"
"http://www.lrb.co.uk/v16/n06/james-wood/ever-so-comfy","book review","24 March 1994","Ever so comfy","James Wood","2752","2374"
"http://www.lrb.co.uk/v16/n07/edward-luttwak/why-fascism-is-the-wave-of-the-future","essay","7 April 1994","Why Fascism is the Wave of the Future","Edward Luttwak","3415","1201"
"http://www.lrb.co.uk/v16/n11/geoffrey-hawthorn/diary","diary","9 June 1994","Diary","Geoffrey Hawthorn","1972","2173"
"http://www.lrb.co.uk/v16/n12/jenny-diski/diary","diary","23 June 1994","Diary","Jenny Diski","2670","937"
"http://www.lrb.co.uk/v16/n16/barbara-johnson/mallarme-gets-a-life","book review","18 August 1994","Mallarmé gets a life","Barbara Johnson","2187","1170"
"http://www.lrb.co.uk/v16/n16/basil-davidson/on-rwanda","essay","18 August 1994","On Rwanda","Basil Davidson","2471","666"
"http://www.lrb.co.uk/v16/n19/adam-phillips/secrets","book review","6 October 1994","Secrets","Adam Phillips","4414","765"
"http://www.lrb.co.uk/v16/n20/rw-johnson/enrichissez-vous","essay","20 October 1994","Enrichissez-Vous!","R.W. Johnson","4529","787"
"http://www.lrb.co.uk/v17/n03/michael-wood/the-hearts-cause","book review","9 February 1995","The Heart’s Cause","Michael Wood","3757","1134"
"http://www.lrb.co.uk/v17/n11/iain-sinclair/diary","diary","8 June 1995","Diary","Iain Sinclair","2699","997"
"http://www.lrb.co.uk/v17/n11/ian-hamilton/there-shouldnt-be-a-licence-to-get-things-wrong","book review","8 June 1995","There shouldn’t be a licence to get things wrong","Ian Hamilton","3399","2006"
"http://www.lrb.co.uk/v17/n13/nicholas-spice/hubbub","book review","6 July 1995","Hubbub","Nicholas Spice","5577","2391"
"http://www.lrb.co.uk/v17/n13/peter-clarke/maggiefication","book review","6 July 1995","Maggiefication","Peter Clarke","3300","1061"
"http://www.lrb.co.uk/v17/n15/fredric-jameson/an-unfinished-project","book review","3 August 1995","An Unfinished Project","Fredric Jameson","4364","2212"
"http://www.lrb.co.uk/v17/n15/terry-castle/sister-sister","book review","3 August 1995","Sister-Sister","Terry Castle","5119","4071"
"http://www.lrb.co.uk/v17/n16/christopher-hitchens/newtopia","book review","24 August 1995","Newtopia","Christopher Hitchens","4339","7109"
"http://www.lrb.co.uk/v17/n17/basil-davidson/with-gods-on-their-side","book review","7 September 1995","With Gods on Their Side","Basil Davidson","2226","517"
"http://www.lrb.co.uk/v17/n18/nicholas-penny/back-to-the-wall","book review","21 September 1995","Back to the Wall","Nicholas Penny","3572","1060"
"http://www.lrb.co.uk/v18/n01/alan-bennett/diary","diary","4 January 1996","Diary","Alan Bennett","5498","1313"
"http://www.lrb.co.uk/v18/n01/amit-chaudhuri/why-calcutta","book review","4 January 1996","Why Calcutta?","Amit Chaudhuri","3569","1145"
"http://www.lrb.co.uk/v18/n02/ian-hamilton/heart-stopping","book review","25 January 1996","Heart-Stopping","Ian Hamilton","3065","1755"
"http://www.lrb.co.uk/v18/n03/neal-ascherson/fellow-travelling","book review","8 February 1996","Fellow-Travelling","Neal Ascherson","4101","925"
"http://www.lrb.co.uk/v18/n06/frank-kermode/dis-grace","book review","21 March 1996","Dis-Grace","Frank Kermode","1608","2267"
"http://www.lrb.co.uk/v18/n08/jerry-fodor/peacocking","book review","18 April 1996","Peacocking: Richard Dawkins and Charles Darwin","Jerry Fodor","3150","3800"
"http://www.lrb.co.uk/v18/n10/basil-davidson/misunderstanding-yugoslavia","book review","23 May 1996","Misunderstanding Yugoslavia","Basil Davidson","3175","693"
"http://www.lrb.co.uk/v18/n11/christopher-hitchens/a-hard-dog-to-keep-on-the-porch","essay","6 June 1996","A Hard Dog to Keep on the Porch","Christopher Hitchens","6995","7283"
"http://www.lrb.co.uk/v18/n15/jeremy-harding/the-mercenary-business","essay","1 August 1996","The Mercenary Business","Jeremy Harding","7116","977"
"http://www.lrb.co.uk/v18/n16/basil-davidson/goodbye-to-some-of-that","essay","22 August 1996","Goodbye to Some of That","Basil Davidson","4291","2283"
"http://www.lrb.co.uk/v19/n02/jacqueline-rose/smashing-the-teapots","book review","23 January 1997","Smashing the Teapots","Jacqueline Rose","5128","2568"
"http://www.lrb.co.uk/v19/n05/basil-davidson/the-cruel-hoax-of-development","book review","6 March 1997","The Cruel Hoax of Development","Basil Davidson","2693","670"
"http://www.lrb.co.uk/v19/n11/thomas-laqueur/the-sound-of-voices-intoning-names","book review","5 June 1997","The Sound of Voices Intoning Names","Thomas Laqueur","8223","751"
"http://www.lrb.co.uk/v19/n12/susan-eilenberg/a-moral-idiocy-an-imbecility-of-the-will-a-haunting-an-emptiness-a-posthumous-state-a-writing-block","book review","19 June 1997","A Moral Idiocy, an Imbecility of the Will, a Haunting, an Emptiness, a Posthumous State, a Writing Block","Susan Eilenberg","4182","2167"
"http://www.lrb.co.uk/v19/n13/ross-mckibbin/why-the-tories-lost","essay","3 July 1997","Why the Tories Lost","Ross McKibbin","4985","1457"
"http://www.lrb.co.uk/v19/n14/jenny-turner/when-the-sandwich-was-still-a-new-invention","book review","17 July 1997","When the Sandwich Was Still a New Invention","Jenny Turner","5586","1034"
"http://www.lrb.co.uk/v19/n15/james-davidson/like-a-meteorite","book review","31 July 1997","Like a Meteorite","James Davidson","4140","1749"
"http://www.lrb.co.uk/v19/n19/ross-mckibbin/mass-observation-in-the-mall","essay","2 October 1997","Mass-Observation in the Mall","Ross McKibbin","3362","1306"
"http://www.lrb.co.uk/v19/n23/john-sutherland/the-browse-function","book review","27 November 1997","The Browse Function","John Sutherland","2722","1125"
"http://www.lrb.co.uk/v19/n23/peter-campbell/diary","diary","27 November 1997","Diary","Peter Campbell","2320","2218"
"http://www.lrb.co.uk/v19/n24/terence-hawkes/on-the-way-in-which-tragedy-openeth-up-the-greatest-wounds-and-showeth-forth-the-ulcers-that-are-covered-with-tissue","book review","11 December 1997","On the Way in which Tragedy ‘Openeth up the Greatest Wounds and Showeth forth the Ulcers that are Covered with Tissue’","Terence Hawkes","2259","1364"
"http://www.lrb.co.uk/v20/n01/jeremy-harding/best-remain-seated","book review","1 January 1998","Best Remain Seated: travel guides","Jeremy Harding","3842","2021"
"http://www.lrb.co.uk/v20/n01/paul-foot/prince-and-pimp","book review","1 January 1998","Prince and Pimp","Paul Foot","2173","1784"
"http://www.lrb.co.uk/v20/n02/jerry-fodor/the-trouble-with-psychological-darwinism","book review","22 January 1998","The Trouble with Psychological Darwinism: Pinker and Plotkin","Jerry Fodor","5500","14327"
"http://www.lrb.co.uk/v20/n02/tom-paulin/in-the-workshop","book review","22 January 1998","In the Workshop: Shakespeare’s Sonnets","Tom Paulin","7996","3364"
"http://www.lrb.co.uk/v20/n03/melissa-benn/making-it","book review","5 February 1998","Making It: New Feminism?","Melissa Benn","3761","1908"
"http://www.lrb.co.uk/v20/n03/michael-wood/post-paranoid","book review","5 February 1998","Post-Paranoid: <em>Underworld</em> by Don Delillo","Michael Wood","3453","5080"
"http://www.lrb.co.uk/v20/n03/peter-wollen/death-and-life-of-the-author","essay","5 February 1998","Death (and Life) of the Author: Kathy Acker","Peter Wollen","4912","2107"
"http://www.lrb.co.uk/v20/n04/christopher-hitchens/brief-shining-moments","book review","19 February 1998","Brief Shining Moments: Donkey Business in the White House","Christopher Hitchens","5152","7506"
"http://www.lrb.co.uk/v20/n04/ian-sansom/i-was-there-i-saw-it","book review","19 February 1998","‘I was there, I saw it’: Ted Hughes","Ian Sansom","3090","6970"
"http://www.lrb.co.uk/v20/n04/tim-parks/prajapati","essay","19 February 1998","Prajapati: hugging a fraud","Tim Parks","5371","1196"
"http://www.lrb.co.uk/v20/n05/james-davidson/himbo","book review","5 March 1998","Himbo: Apollonios Rhodios","James Davidson","4518","2715"
"http://www.lrb.co.uk/v20/n05/terry-castle/if-everybody-had-a-wadley","book review","5 March 1998","If everybody had a Wadley on <em>The Queen of Whale Cay: The Eccentric Story of ‘Joe’ Carstairs, Fastest Woman on Water</em> by Kate Summerscale","Terry Castle","4469","3331"
"http://www.lrb.co.uk/v20/n06/ian-gilmour/diary","diary","19 March 1998","Diary: the Terminal 5 Enqiry","Ian Gilmour","2167","1249"
"http://www.lrb.co.uk/v20/n06/wendy-doniger/what-did-they-name-the-dog","book review","19 March 1998","What did they name the dog?: Twins","Wendy Doniger","3209","1979"
"http://www.lrb.co.uk/v20/n07/andrew-ohagan/good-fibs","book review","2 April 1998","Good Fibs: Truman Capote","Andrew O’Hagan","4476","3356"
"http://www.lrb.co.uk/v20/n07/ian-hamilton/redeemable-bad-guy","book review","2 April 1998","Redeemable Bad Guy: Rabbit and Zooey","Ian Hamilton","2592","1845"
"http://www.lrb.co.uk/v20/n08/benedict-anderson/from-miracle-to-crash","essay","16 April 1998","From Miracle to Crash: the Asian economic crisis (April 1998)","Benedict Anderson","7256","3202"
"http://www.lrb.co.uk/v20/n08/frank-kermode/first-pitch","book review","16 April 1998","First Pitch: Marianne Moore","Frank Kermode","2787","4191"
"http://www.lrb.co.uk/v20/n09/edward-said/between-worlds","memoir","7 May 1998","Between Worlds: a memoir","Edward Said","6325","10720"
"http://www.lrb.co.uk/v20/n10/david-bromwich/of-the-mule-breed","book review","21 May 1998","Of the Mule Breed: Robert Southey","David Bromwich","3327","2284"
"http://www.lrb.co.uk/v20/n10/rebecca-mead/superhuman","book review","21 May 1998","Superhuman on <em>Wasted: A Memoir of Anorexia and Bulimia</em> by Marya Hornbacher","Rebecca Mead","2009","908"
"http://www.lrb.co.uk/v20/n10/rw-johnson/mister-sheppard-to-you","book review","21 May 1998","Mister Sheppard to you on <em>Classes and Cultures: England 1918-51</em> by Ross McKibbin","R.W. Johnson","3091","2207"
"http://www.lrb.co.uk/v20/n11/betsy-blair/looking-for-mrs-kelly","essay","4 June 1998","Looking for Mrs Kelly: Files on the Fifties","Betsy Blair","1444","2038"
"http://www.lrb.co.uk/v20/n11/richard-poirier/in-praise-of-mess","book review","4 June 1998","In Praise of Mess: Walt Whitman","Richard Poirier","6495","1293"
"http://www.lrb.co.uk/v20/n11/thomas-laqueur/the-old-country","book review","4 June 1998","The Old Country: the troublesome marriage of Poles and Jews","Thomas Laqueur","6854","2803"
"http://www.lrb.co.uk/v20/n12/david-bromwich/shoe-contemplative","book review","18 June 1998","Shoe-Contemplative on <em>The Day-Star of Liberty: William Hazlitt’s Radical Style</em> by Tom Paulin","David Bromwich","5076","3177"
"http://www.lrb.co.uk/v20/n12/ian-hamilton/how-much","book review","18 June 1998","How much?: literary pay and literary prizes","Ian Hamilton","2734","1451"
"http://www.lrb.co.uk/v20/n13/charles-nicholl/screaming-in-the-castle-the-case-of-beatrice-cenci","essay","2 July 1998","Screaming in the Castle: The Case of Beatrice Cenci: The story of Beatrice Cenci","Charles Nicholl","5256","7255"
"http://www.lrb.co.uk/v20/n13/michael-wood/cheerfully-chopping-up-the-world","book review","2 July 1998","Cheerfully Chopping up the World: Film theory","Michael Wood","5864","3748"
"http://www.lrb.co.uk/v20/n14/john-sturrock/le-pauvre-sokal","book review","16 July 1998","Le pauvre Sokal: the <em>Social Text</em> Hoax","John Sturrock","3115","5251"
"http://www.lrb.co.uk/v20/n14/rw-johnson/rogues-paradise","book review","16 July 1998","Rogue’s Paradise: <em>The Russians and the Anglo-Boer War</em> by Apollon Davidson and Irina Filatova","R.W. Johnson","3131","3338"
"http://www.lrb.co.uk/v20/n15/ian-hamilton/diary","diary","30 July 1998","Diary: the World Cup","Ian Hamilton","2190","1590"
"http://www.lrb.co.uk/v20/n15/ronan-bennett/marching-orders","essay","30 July 1998","Marching Orders: the new future of Northern Ireland","Ronan Bennett","5623","2178"
"http://www.lrb.co.uk/v20/n16/jacqueline-rose/the-cult-of-celebrity","essay","20 August 1998","The Cult of Celebrity: The cult of celebrity","Jacqueline Rose","5608","4939"
"http://www.lrb.co.uk/v20/n16/jenny-diski/did-jesus-walk-on-water-because-he-couldnt-swim","book review","20 August 1998","Did Jesus walk on water because he couldn’t swim?: Jewish Seafarers","Jenny Diski","2507","5137"
"http://www.lrb.co.uk/v20/n17/michael-gilsenan/manager-of-stories","book review","3 September 1998","Manager of Stories on <em>Beyond Belief: Islamic Excursions among the Converted Peoples</em> by V. S. Naipaul","Michael Gilsenan","3101","2129"
"http://www.lrb.co.uk/v20/n17/robert-irwin/i-am-a-false-alarm","book review","3 September 1998","I am a false alarm: Khalil Gibran","Robert Irwin","2390","2182"
"http://www.lrb.co.uk/v20/n18/brian-rotman/fortress-mathematica","book review","17 September 1998","Fortress Mathematica: John Nash and Paul Erdos","Brian Rotman","2501","1516"
"http://www.lrb.co.uk/v20/n18/edward-luttwak/why-blame-the-russians","essay","17 September 1998","Why blame the Russians?: the financial crisis in Russia, September 1998","Edward Luttwak","3050","2952"
"http://www.lrb.co.uk/v20/n18/vg-kiernan/the-unrewarded-end","book review","17 September 1998","The Unrewarded End: Memories of the CP","V.G. Kiernan","4307","1935"
"http://www.lrb.co.uk/v20/n19/john-sutherland/the-fight-for-eyeballs","essay","1 October 1998","The Fight for Eyeballs: The Drudge Report","John Sutherland","3283","1859"
"http://www.lrb.co.uk/v20/n19/richard-fortey/shock-lobsters","book review","1 October 1998","Shock Lobsters: The Burgess Shale","Richard Fortey","2391","3144"
"http://www.lrb.co.uk/v20/n20/andrew-ohagan/seventy-years-in-a-filthy-trade","article","15 October 1998","Seventy Years in a Filthy Trade: E.S. Turner","Andrew O’Hagan","3096","3138"
"http://www.lrb.co.uk/v20/n20/jonathan-ree/strenuous-unbelief","book review","15 October 1998","Strenuous Unbelief: Richard Rorty","Jonathan Rée","6609","2610"
"http://www.lrb.co.uk/v20/n20/richard-lloydparry/bratpackers","book review","15 October 1998","Bratpackers: Alex Garland","Richard Lloyd Parry","3495","1245"
"http://www.lrb.co.uk/v20/n21/es-turner/suck-cheri","book review","29 October 1998","Suck, chéri: the history of sweets","E.S. Turner","2661","2273"
"http://www.lrb.co.uk/v20/n21/jerry-fodor/look","book review","29 October 1998","Look! on <em>Consilience: The Unity of Knowledge</em> by Edward O. Wilson","Jerry Fodor","2895","10477"
"http://www.lrb.co.uk/v20/n21/john-upton/diary","diary","29 October 1998","Diary: No bail for Mr X","John Upton","3429","1162"
"http://www.lrb.co.uk/v20/n22/lewis-nkosi/at-the-crossroads-hour","book review","12 November 1998","At the Crossroads Hour: Chinua Achebe","Lewis Nkosi","4018","6347"
"http://www.lrb.co.uk/v20/n22/terry-eagleton/newsreel-history","book review","12 November 1998","Newsreel History: <em>Modern Times, Modern Places</em> by Peter Conrad","Terry Eagleton","3096","8621"
"http://www.lrb.co.uk/v20/n23/christopher-hitchens/moderation-or-death","book review","26 November 1998","Moderation or Death: Isaiah Berlin","Christopher Hitchens","13245","6301"
"http://www.lrb.co.uk/v20/n23/eric-korn/how-far-down-the-dusky-bosom","book review","26 November 1998","How far down the dusky bosom?: <em>The Expression of the Emotions in Man and Animals</em> by Charles Darwin","Eric Korn","2866","2428"
"http://www.lrb.co.uk/v20/n23/james-wood/addicted-to-unpredictability","book review","26 November 1998","Addicted to Unpredictability: Knut Hamsun","James Wood","6025","6767"
"http://www.lrb.co.uk/v20/n24/peter-clarke/the-rise-and-fall-of-thatcherism","essay","10 December 1998","The Rise and Fall of Thatcherism: eight years after","Peter Clarke","6240","7274"
